index,ant_a,ant_b,vis
4101,6,9,0.25661240055958773-0.9630550530371396i
4102,6,9,0.5513854334447532-0.9161494606434812i
4103,6,9,0.3637134239071658-0.8671004488671705i
4104,6,9,0.34185696112674113-1.1207238142702831i
4105,6,9,0.36915112104946346-0.8726152359271538i
4106,6,9,0.22117311381791932-0.7618973122379695i
4107,6,9,0.33744236384119897-0.7566100160657838i
4108,6,9,0.22506808127538985-0.8759317175489051i
4109,6,9,0.37264508932699264-1.0993962011655916i
4110,6,9,0.38720694672920264-0.7049534622298774i
4111,6,9,0.2826487422304239-0.9286302086759441i
4112,6,9,0.27873804350829334-0.9020740351254091i
4113,6,9,0.3998711341340053-0.8371333406380278i
4114,6,9,0.4926457687541599-1.022326967530019i
4115,6,9,0.45241359902270417-0.939169628785876i
4116,6,9,0.25605866370215474-0.7287638124502803i
4117,6,9,0.5468425271165329-0.8399201936240771i
4118,6,9,0.38975184430517296-0.8401607524250252i
4119,6,9,0.23094485321550315-0.9567800132073907i
4120,6,9,0.3409167983073591-0.9616958589361971i
4121,6,9,0.4120496619343177-0.8394636325070559i
4122,6,9,0.5763188008638958-0.833658025462879i
4123,6,9,0.3452209538589469-0.7802062989013088i
4124,6,9,0.4236239384981685-0.9214552960331197i
4125,6,9,0.4872529620888381-1.0567227130412116i
4126,6,9,0.42606788233018406-0.9705240254817284i
4127,6,9,0.45209679041094686-0.8196567059415834i
4128,6,9,0.5322907972742608-0.8435136790509002i
4129,6,9,0.5254976228467267-0.9848912876306122i
4130,6,9,0.3766908014402862-0.7360600775023469i
4131,6,9,0.2617939663158444-0.8302190491838511i
4132,6,9,0.37499031604469035-1.0831126699530262i
4133,6,9,0.16003924147734186-1.0153816059131877i
4134,6,9,0.34228885668342723-0.8127740388091175i
4135,6,9,0.34885160982839664-1.1085422207954072i
4136,6,9,0.35808461781657075-0.8953942276921696i
4137,6,9,0.2811971828916013-0.9610679832556713i
4138,6,9,0.43223781495239455-0.8775577253750693i
4139,6,9,0.3973696391070889-0.9124438257096646i
4140,6,9,0.31654335309641535-1.019339767968472i
4141,6,9,0.28091888332287684-0.8073332074138742i
4142,6,9,0.4713050664336293-0.9139796726029832i
4143,6,9,0.4780986836680834-0.7758084869127222i
4144,6,9,0.37444722713906514-0.799196547298357i
4145,6,9,0.3683602732377061-0.8305033293624509i
4146,6,9,0.5208801804977272-0.9183184403839421i
4147,6,9,0.39919269976184407-1.039256054467221i
4148,6,9,0.3450379231468321-0.9905179784004764i
4149,6,9,0.2692439327575007-0.8527735532453128i
4150,6,9,0.3359813694835914-0.9874959490800369i
4151,6,9,0.15511111158122115-0.719883636854335i
4152,6,9,0.3181152686225057-0.8555897089969122i
4153,6,9,0.4116860788863856-0.8524730295112879i
4154,6,9,0.32619940230610023-0.9598993482656393i
4155,6,9,0.19825098289029516-0.7016517478006672i
4156,6,9,0.32983855329372186-0.9073100295594748i
4157,6,9,0.3328227323064654-0.9892897978503894i
4158,6,9,0.2728409397209747-0.797196008257814i
4159,6,9,0.277673483831182-0.8188592187032339i
4160,6,9,0.25516059518325607-0.9216826025378614i
4161,6,9,0.4576947657577748-0.8884628136727228i
4162,6,9,0.32747521649451483-0.8665991336022657i
4163,6,9,0.4676368458134632-1.0575357104648127i
4164,6,9,0.46980475194480115-0.7813198971151689i
4165,6,9,0.4311212923540259-0.8793377708893899i
4166,6,9,0.4826882243718661-0.8931179565665772i
4167,6,9,0.3455561457609654-0.858666453447178i
4168,6,9,0.2627355287909766-0.8784038824662698i
4169,6,9,0.5203858669780266-1.0028081009540786i
4170,6,9,0.39465115716157684-0.8900837885652209i
4171,6,9,0.32080838431217257-0.9950013432685293i
4172,6,9,0.4444755422348925-0.908723047502164i
4173,6,9,0.3268251650919885-1.059168622431438i
4174,6,9,0.4211805483728931-0.9494764413200693i
4175,6,9,0.17949937257978416-0.9203511815150934i
4176,6,9,0.4043900973120457-0.7619596692021098i
4177,6,9,0.17981658656221783-0.8255815672610123i
4178,6,9,0.40356355962634005-0.9298046699462995i
4179,6,9,0.21219740896234274-0.8873873388874942i
4180,6,9,0.33809630454510164-0.9063875648249263i
4181,6,9,0.27075550552115785-1.0315716301728992i
4182,6,9,0.36939717442487024-1.0125894816811596i
4183,6,9,0.2468321490089065-0.9409435543844823i
4184,6,9,0.34023115918756697-0.7623109505742469i
4185,6,9,0.318753332960555-0.8855320427529848i
4186,6,9,0.29427269402328354-0.8741069275547322i
4187,6,9,0.43745956972688976-0.6201789747406443i
4188,6,9,0.5483991960486543-0.812293404381041i
4189,6,9,0.3136339162974115-0.9464196462034755i
4190,6,9,0.40968767875370127-1.027643056835517i
4191,6,9,0.3610060366811879-0.9184796864991338i
4192,6,9,0.2382075299601207-0.9693584070232143i
4193,6,9,0.36186859012884787-1.065634463714911i
4194,6,9,0.5469937639179232-0.9755968603392859i
4195,6,9,0.3204342693256626-1.0285215979803959i
4196,6,9,0.41415388587196256-0.8338436117124957i
4197,6,9,0.24158832037151565-1.0348952004386263i
4198,6,9,0.41437958725960805-0.9291859594835354i
4199,6,9,0.48153245247081866-0.8391943123396712i
4200,7,8,0.20825942223004723-0.406075425210623i
4201,7,8,0.09964433290476657-0.41954762071846463i
4202,7,8,0.2285264080086188-0.2573598359538927i
4203,7,8,0.1598281281597428-0.3399199732316029i
4204,7,8,0.13076799310302514-0.17313980227391496i
4205,7,8,0.013067896484863506-0.3292155950688751i
4206,7,8,-0.011649660101517245-0.2910643820166873i
4207,7,8,-0.06622050695872007-0.3824284311940094i
4208,7,8,0.046307556847143036-0.42591418476794934i
4209,7,8,0.1352292471053636-0.2677213097734683i
4210,7,8,0.13822309656521803-0.4671534501775573i
4211,7,8,0.17630415184910744-0.3568741424885591i
4212,7,8,-0.004656988053985733-0.47321323008536553i
4213,7,8,-0.01356892024309117-0.3340753937939387i
4214,7,8,-0.11084037112974006-0.3836199519758249i
4215,7,8,0.18587124958469345-0.3392860997924242i
4216,7,8,0.2586122846075476-0.23158254242130205i
4217,7,8,0.3158846564441215-0.23112697685823436i
4218,7,8,-0.04077283896338786-0.38918514497886525i
4219,7,8,-0.20008378915129815-0.27438190257933975i
4220,7,8,0.10417044509270645-0.22572127812645834i
4221,7,8,0.02698308469612934-0.2957098089754173i
4222,7,8,-0.17472901876493108-0.37135876222025976i
4223,7,8,0.3417291178706148-0.4029149152922701i
4224,7,8,0.032678504646110385-0.21123242494936767i
4225,7,8,-0.04691979509398113-0.4419482533741578i
4226,7,8,0.17423774387633587-0.28778066715795303i
4227,7,8,0.19690592948365215-0.3102135969454679i
4228,7,8,0.148846397178073-0.406887701542435i
4229,7,8,0.047142274503873635-0.3280918967884456i
4230,7,8,0.015570001209272308-0.42801078738703224i
4231,7,8,0.0710628044160678-0.4543436682898173i
4232,7,8,-0.09378791812730357-0.5654697190101485i
4233,7,8,0.028150686630918506-0.35300960917311175i
4234,7,8,0.32245336532800895-0.3553577619787969i
4235,7,8,-0.04451119831877305-0.4069456481469701i
4236,7,8,-0.031892997053158276-0.41453758955160663i
4237,7,8,0.17494184076352703-0.38771679451490576i
4238,7,8,-0.07607763717501677-0.3781504996768505i
4239,7,8,0.16462449816723274-0.44470304519068643i
4240,7,8,0.015261289998952349-0.351553753045056i
4241,7,8,-0.017033144274436876-0.3002799607465745i
4242,7,8,0.10599543871735502-0.306874914670061i
4243,7,8,0.21662898982743084-0.6033102923309619i
4244,7,8,0.09048944271207646-0.4257214200928959i
4245,7,8,0.062997559443501-0.3874434864002113i
4246,7,8,0.03213908515963923-0.40863731610817544i
4247,7,8,-0.03521342971059936-0.3937236024361687i
4248,7,8,0.07232039882249117-0.3751501783210428i
4249,7,8,-0.00108019977039793-0.32991281203469924i
4250,7,8,0.11378722244396378-0.3589961364817424i
4251,7,8,0.05781961037237394-0.4151666912616911i
4252,7,8,0.20941038764402903-0.5003600466023428i
4253,7,8,0.0709123371321815-0.2533001781469131i
4254,7,8,0.15379392950195053-0.23754077919681874i
4255,7,8,0.019848250270051424-0.290307005388382i
4256,7,8,0.08360274825222117-0.33883918435569904i
4257,7,8,0.09983965326158414-0.6633772964660216i
4258,7,8,0.18577002043239538-0.2219823549353701i
4259,7,8,0.117501587382126-0.3439053196007296i
4260,7,8,0.004930317343334115-0.48448550938792734i
4261,7,8,-0.05406588811158376-0.3494416983646845i
4262,7,8,0.1156992661511634-0.4706580504472401i
4263,7,8,0.011585656969503574-0.24119524622456337i
4264,7,8,0.07570542071002716-0.20393541122048442i
4265,7,8,0.0005869666174728588-0.4212604204983817i
4266,7,8,0.044350237685799425-0.2059574451480803i
4267,7,8,0.3131875217550466-0.46870605593486614i
4268,7,8,0.1487854379323671-0.43455608041359534i
4269,7,8,0.1454957063058931-0.30613358385683365i
4270,7,8,0.12787826503931565-0.23543953599408363i
4271,7,8,0.024344156831775654-0.3208408903138286i
4272,7,8,0.0316592230811074-0.457676253723884i
4273,7,8,0.09589832220491441-0.4038095586119867i
4274,7,8,0.18685026303590574-0.33235318729598207i
4275,7,8,0.041040793892911015-0.41977388227240153i
4276,7,8,0.30990639593846653-0.40891210317384213i
4277,7,8,0.10544007996415417-0.358078518275448i
4278,7,8,0.13319694092643966-0.45108927215137884i
4279,7,8,0.11614498571362576-0.35058392070084504i
4280,7,8,0.15579867492621685-0.37099714544148366i
4281,7,8,0.3894770868203015-0.4226528939230474i
4282,7,8,0.143883227701065-0.4361497487079807i
4283,7,8,0.21989856577540598-0.29378026041510763i
4284,7,8,0.009114358429513955-0.22522554143289758i
4285,7,8,-0.0017678556572492676-0.24764371143729363i
4286,7,8,0.1701566019197443-0.2759690130179777i
4287,7,8,0.05973582943333852-0.2638896715538553i
4288,7,8,0.16901199151935178-0.39899634420775626i
4289,7,8,0.1680930525633534-0.3728101090006666i
4290,7,8,0.014994661435431073-0.42276083897083316i
4291,7,8,0.16386726615990238-0.3089975040561692i
4292,7,8,-0.030618002029903293-0.27443757524862594i
4293,7,8,0.18120639133927546-0.3363935320555976i
4294,7,8,0.03782301769394019-0.46287002856412746i
4295,7,8,0.08157922738980558-0.4358569933083555i
4296,7,8,0.2585991985551019-0.2660645955341409i
4297,7,8,0.00831640000792376-0.2764607926173524i
4298,7,8,0.09474873229058657-0.5403842259128846i
4299,7,8,0.2143611400776793-0.30578478339333265i
4300,7,9,0.6294080282712314+0.31243820825079605i
4301,7,9,0.816315510104029+0.42187523054663034i
4302,7,9,0.8579208667737397+0.520978969314579i
4303,7,9,0.9174413522244675+0.5625373438402307i
4304,7,9,0.8745623444745422+0.3975930981136496i
4305,7,9,0.5687878468376615+0.46327750956671127i
4306,7,9,0.5026661845725754+0.4588764644335187i
4307,7,9,0.7082491147795343+0.6509927966296362i
4308,7,9,0.6128983457086887+0.664312772000681i
4309,7,9,0.6342773423685277+0.5718128223887012i
4310,7,9,0.5086099640093853+0.5998759335817418i
4311,7,9,0.7475029270301394+0.591114880631662i
4312,7,9,0.7350006847983139+0.5717667217734329i
4313,7,9,0.7369188808864304+0.4511977941765345i
4314,7,9,0.735602489772562+0.7346628111884627i
4315,7,9,0.6137926115049261+0.3593388079421067i
4316,7,9,0.6890818427111121+0.5627507440853823i
4317,7,9,0.7875204480832528+0.48233607843378146i
4318,7,9,0.627248048659319+0.5282781054398544i
4319,7,9,0.7622242555450979+0.5361263333252508i
4320,7,9,0.7111087091474452+0.5728816383917589i
4321,7,9,0.6809669934551783+0.5591416303865678i
4322,7,9,0.9146150377601668+0.4632371776146778i
4323,7,9,0.8211320730449428+0.5164824606801252i
4324,7,9,0.5931364915589434+0.69062180446709i
4325,7,9,0.8025537134297843+0.5789653575878406i
4326,7,9,0.6047295871812243+0.48033025265454443i
4327,7,9,0.7909631937814526+0.5740391953699463i
4328,7,9,0.6654844828048088+0.4730507074663071i
4329,7,9,0.7663342331901023+0.4625544614850744i
4330,7,9,0.8343237632072356+0.36396316228842784i
4331,7,9,0.49250463911550985+0.5894399493983689i
4332,7,9,0.7846905220540835+0.597988088412652i
4333,7,9,0.6736775150644904+0.3359379082096895i
4334,7,9,0.6933335204880389+0.6761802874064942i
4335,7,9,0.6924619091908433+0.4437408574411657i
4336,7,9,0.7052429374642578+0.6799923201362554i
4337,7,9,0.6800523478987202+0.5586305309732804i
4338,7,9,0.8201287642537118+0.4856112148037537i
4339,7,9,0.506012576064564+0.5428948127277571i
4340,7,9,0.5097368406469206+0.5348106961130551i
4341,7,9,0.5601427626154044+0.471590227779538i
4342,7,9,0.8901441345940944+0.6114802783739113i
4343,7,9,0.6636755707827434+0.36919658277001577i
4344,7,9,0.6795712013265802+0.5718191427359878i
4345,7,9,0.70591246541823+0.5830903026583062i
4346,7,9,0.5555000792435413+0.5474621010996997i
4347,7,9,0.8449742415876311+0.511373753266918i
4348,7,9,0.7228522349588805+0.6819353845569002i
4349,7,9,0.8006935334600979+0.6815607361857998i
4350,7,9,0.5369682432820131+0.351677407602581i
4351,7,9,0.7886393024114499+0.6240816351984582i
4352,7,9,0.7029105964696707+0.7852529577611818i
4353,7,9,0.5098265935036799+0.46920190940978845i
4354,7,9,0.5176889772367279+0.6151394040277193i
4355,7,9,0.8641599075691944+0.6753660611193083i
4356,7,9,0.7115248789347256+0.5838844405304507i
4357,7,9,0.7307247370947815+0.6708121989735553i
4358,7,9,0.5476121535032272+0.5333770242137971i
4359,7,9,0.7344134129538447+0.5373279497418506i
4360,7,9,0.6673856624041681+0.521784328751045i
4361,7,9,0.6896984861987853+0.5583650084717315i
4362,7,9,0.6215991802550788+0.336958713251611i
4363,7,9,0.7075754881581975+0.3880848239937075i
4364,7,9,0.6257806042258434+0.4253576277019525i
4365,7,9,0.6705603588138955+0.45458622382044567i
4366,7,9,0.7079180278074744+0.5990271866059819i
4367,7,9,0.7093500486915127+0.5886677154547876i
4368,7,9,0.578432725223637+0.5046581485540684i
4369,7,9,0.6646379131674489+0.545706036265644i
4370,7,9,0.5866358411942402+0.7239092515277659i
4371,7,9,0.6684507645057507+0.5491732020721367i
4372,7,9,0.8655630400480798+0.5399225749618587i
4373,7,9,0.7260085395604455+0.7181629602177566i
4374,7,9,0.7477483605568079+0.7555859391535515i
4375,7,9,0.7154029018621039+0.5352721096141047i
4376,7,9,0.576336620148923+0.46285146066659155i
4377,7,9,0.47741261250781997+0.40712255068565284i
4378,7,9,0.7148721095314003+0.474065368802389i
4379,7,9,0.6187551159720079+0.6895759782566883i
4380,7,9,0.7932061658137235+0.6354631353313364i
4381,7,9,0.7592018636445695+0.7786716983243974i
4382,7,9,0.7591364533581391+0.6905020034489993i
4383,7,9,0.8441284752836858+0.6359468298467238i
4384,7,9,0.6654133267375385+0.5462230352885267i
4385,7,9,0.8127785879514375+0.5763060188856086i
4386,7,9,0.8620054433425434+0.6930547472176434i
4387,7,9,0.5858462553067809+0.7011853238704076i
4388,7,9,0.8615795139044725+0.53588598788221i
4389,7,9,0.780358327845648+0.6132090416870113i
4390,7,9,0.7968771885557856+0.4630121340743354i
4391,7,9,0.6000822501263565+0.48470723456045267i
4392,7,9,0.6016909610920047+0.6054785181988279i
4393,7,9,0.7776918102350381+0.4905652040901233i
4394,7,9,0.7047030122827349+0.3883388758719055i
4395,7,9,0.5306882114407665+0.40323719623529686i
4396,7,9,0.6322215132408024+0.6879983363311879i
4397,7,9,0.5431475863801649+0.5617079076504791i
4398,7,9,0.6795965319598974+0.5204720885115542i
4399,7,9,0.5985764434561196+0.4807599600041254i
4400,8,9,-0.2611053012622759+0.6381426173286571i
4401,8,9,-0.2625856263955977+0.8097421099460295i
4402,8,9,-0.4649601379003596+0.7943118850086102i
4403,8,9,-0.37607883297587463+0.7098863293632723i
4404,8,9,-0.4308009690709165+0.8076901293227549i
4405,8,9,-0.26304242350968965+0.7735265023002267i
4406,8,9,-0.36951723644571316+0.7392177867216526i
4407,8,9,-0.29628609161391084+0.7258105649843092i
4408,8,9,-0.31059085394491226+0.6515844550560836i
4409,8,9,-0.30474719635434955+0.7602495292704018i
4410,8,9,-0.29495721923915735+0.8529218763670727i
4411,8,9,-0.17063947008539343+0.7655874644125104i
4412,8,9,-0.1261223154637533+0.8825810215932609i
4413,8,9,-0.17333812294768322+0.9063428491733727i
4414,8,9,-0.43047412172830946+0.7854489282596605i
4415,8,9,-0.3265134083965134+0.7560757995602985i
4416,8,9,-0.26615939560090296+0.8764459724673818i
4417,8,9,-0.25270481104316045+0.7360005184866988i
4418,8,9,-0.33303004878688097+0.7946822237146027i
4419,8,9,-0.3604862711141928+0.7275601907650528i
4420,8,9,-0.24192268240219583+0.7700829679691722i
4421,8,9,-0.3714783092545428+0.9370504902250636i
4422,8,9,-0.24963825847593568+0.7543353606008567i
4423,8,9,-0.38267160234628195+1.0359300639705118i
4424,8,9,-0.2946850695940548+0.984939076269278i
4425,8,9,-0.38395755432811185+0.6052838026535382i
4426,8,9,-0.25638001640995933+0.8524589173550295i
4427,8,9,-0.34007239866864825+0.5746843977764948i
4428,8,9,-0.44824114868710807+0.8520657754085145i
4429,8,9,-0.3337340361296232+0.7605174330757428i
4430,8,9,-0.43217552952521887+0.749654664083985i
4431,8,9,-0.5433422088535045+0.7899419447193138i
4432,8,9,-0.3717069147699319+0.8887104374589475i
4433,8,9,-0.24495419132190538+0.9050896814686356i
4434,8,9,-0.38659952702523914+0.9138047929381939i
4435,8,9,-0.27626868744819016+0.916060004119853i
4436,8,9,-0.42031163132889815+0.5809250688004619i
4437,8,9,-0.41150346438826796+0.6518007121338063i
4438,8,9,-0.39001017581921665+0.8069901348060701i
4439,8,9,-0.2432830563826648+0.7571788157512827i
4440,8,9,-0.3437494379502946+0.7053994726352248i
4441,8,9,-0.23923095434065353+0.6933582084919792i
4442,8,9,-0.2476493083204278+0.9683247756040316i
4443,8,9,-0.506812519327592+0.7779664187445566i
4444,8,9,-0.15776491301457826+0.8291539852624072i
4445,8,9,-0.549828540257435+0.665176697733851i
4446,8,9,-0.3758351966311128+0.6068815338394987i
4447,8,9,-0.30612858375595153+0.8555270467782377i
4448,8,9,-0.3983445026042064+0.8813101366588574i
4449,8,9,-0.29766377429098695+0.8708847545487897i
4450,8,9,-0.37921328500858326+0.9416201912853774i
4451,8,9,-0.4197355213856687+0.7376868658884554i
4452,8,9,-0.31166826560543165+0.7894273007228684i
4453,8,9,-0.2424637125805597+0.7135426408102704i
4454,8,9,-0.40741454467466237+0.5570584891752569i
4455,8,9,-0.2924338752924337+0.6442229369959335i
4456,8,9,-0.40125215781718626+0.7394290381774815i
4457,8,9,-0.15925122966467115+0.9035427057179297i
4458,8,9,-0.44550135901195953+0.9161221132873805i
4459,8,9,-0.17207895341030482+0.8585573656295521i
4460,8,9,-0.2530627836326521+0.9222418292316643i
4461,8,9,-0.45992687018501216+0.9153138767429774i
4462,8,9,-0.17866490763739848+0.8466978861414334i
4463,8,9,-0.3728972115666042+0.6373503429557577i
4464,8,9,-0.43517368072369433+0.7156516684392271i
4465,8,9,-0.23126649604289068+0.8214365199427002i
4466,8,9,-0.379882400679193+0.6406735248749466i
4467,8,9,-0.382046605489489+0.9176553765163682i
4468,8,9,-0.23927409041737951+0.7894232468503597i
4469,8,9,-0.394565611893825+0.8071167370009628i
4470,8,9,-0.37311628009574216+0.7913425630495693i
4471,8,9,-0.2379370930025903+0.8722560643887282i
4472,8,9,-0.36340944639593104+0.7470654884571064i
4473,8,9,-0.35720170663201095+0.5779192743057846i
4474,8,9,-0.3727341542708991+1.148909299161605i
4475,8,9,-0.3724896437278878+0.6611509433379201i
4476,8,9,-0.4577809386714346+0.6528757403275234i
4477,8,9,-0.3314768013570447+0.7912121715215163i
4478,8,9,-0.16547403995105148+0.6907877980778575i
4479,8,9,-0.19493089051380044+0.6105158910718682i
4480,8,9,-0.25047821847934176+0.6601391578100124i
4481,8,9,-0.23979987143392476+0.59004248183601i
4482,8,9,-0.25249569291011253+0.925975144518014i
4483,8,9,-0.35165154869882415+0.9384184135388219i
4484,8,9,-0.15525432924938432+0.6535678341490178i
4485,8,9,-0.27957036439407784+1.0361977517548464i
4486,8,9,-0.3876093103210731+0.7282785805407428i
4487,8,9,-0.18164619147926261+0.9155061957367658i
4488,8,9,-0.3596218182727746+0.7454034866951214i
4489,8,9,-0.02328424159196868+0.9902428813941346i
4490,8,9,-0.45943621534356904+0.8045609733151763i
